Provinsi,KotaKab,TipeFaskes,NamaFaskes,AlamatFaskes,Latitude,Longitude
Jawa Barat,Kota Bogor,Klinik Pratama,Klinik Pelita Sehat Bangbarung,Jl. H. Achmad Sobana No. 77E R,-6.581831,106.815528
Jawa Barat,Kota Bogor,Klinik Pratama,Klinik Pelita Sehat Pomad,Jl. Raya Cibuluh Ruko No. 9 Si,-6.54762,106.823391
Jawa Barat,Kota Bogor,Klinik Pratama,Klinik Medika Sari,Jl. Layung Sari Iii No. 21,-6.612518,106.799676
Jawa Barat,Kota Bogor,Klinik Pratama,Klinik Zam Zam,Jl. Mayjen Ishak Djuarsa No379,-6.594665,106.778
Jawa Barat,Kota Bogor,Klinik Pratama,Klinik Pelita Sehat Kenari,Perum Taman Kenari E3 No 4,-6.563158,106.822777
Jawa Barat,Kota Bogor,Klinik Pratama,Klinik Denkesyah 03.04.01,Jl.R.E Martadinata No.55 Bogor,-6.581708,106.7949
Jawa Barat,Kota Bogor,Klinik Pratama,Klinik Paspampres Grup - C,"Komplek Paspampres, Jl. Skip",-6.625146,106.812358
Jawa Barat,Kota Bogor,Klinik Pratama,Klinik Olympic,Jl. Kaum Sari,-6.561778,106.81355
Jawa Barat,Kota Bogor,Apotek,If Rs Dr. H. Marzoeki Mahdi,Jl. Dr. Semeru No. 114,-6.583617,106.781465
Jawa Barat,Kota Bogor,Apotek,If Rs Medika Dramaga,"Jl. Raya Dramaga Km.7,3",-6.571698,106.739594
Jawa Barat,Kota Bogor,Apotek,If Rs Pmi Bogor,Jl Pajajaran No 80,-6.597843,106.8
Jawa Barat,Kota Bogor,Apotek,If Rs Salak,Jl Jend. Sudirman No 8,-6.591432,106.7972
Jawa Barat,Kota Bogor,Apotek,If Rsud Kota Bogor,Jl Raya Dr Semeru No 120 Bogor,-6.579962,106.779
Jawa Barat,Kota Bogor,Apotek,Apotek Zentrum 3,Jl Semplak Rt 02 Rw  04,-6.555491,106.761547
Jawa Barat,Kota Sukabumi,Rumah Sakit,Rsi Assyifa Sukabumi,Jl. Jend Sudirman No 3,-6.91909,106.9171
Jawa Barat,Kota Sukabumi,Rumah Sakit,RSU Ridogalih,Jl. Gudang No.24,-6.921796,106.934436
Jawa Barat,Kota Sukabumi,Rumah Sakit,RS Kartika Kasih,Jl. Ahmad Yani No. 18A,-6.922061,106.924321
Jawa Barat,Kota Sukabumi,Rumah Sakit,RSUD Al Mulk,Jl. Pelabuhan II KM 6,-6.958535,106.897829
Jawa Barat,Kota Sukabumi,Rumah Sakit,RSUD R. Samsudin Sh,Jl. Rumah Sakit No.1,-6.914882,106.934792
Jawa Barat,Kota Sukabumi,Rumah Sakit,RS Bhayangkara Setukpa,Jl. Aminta Azmali No 59,-6.92405,106.9222
Jawa Barat,Kota Sukabumi,Puskesmas,Selabatu,Jl. Kenari No.3 Kel. Selabatu,-6.910724,106.9314
Jawa Barat,Kota Sukabumi,Puskesmas,Cipelang,Jl. Ahmad Sanusi No.21 Kel.Gun,-6.919784,106.92
Jawa Barat,Kota Sukabumi,Puskesmas,Tipar,Jl. Pelabuhan Ii No.97 ,-6.928381,106.929383
Jawa Barat,Kota Sukabumi,Puskesmas,Benteng,Jl. Benteng Kidul No.70 ,-6.924352,106.916654
Jawa Barat,Kota Sukabumi,Puskesmas,Nanggeleng,Jl. Pelda Suryanta Rt 01 Rw 04,-6.931859,106.933396
Jawa Barat,Kota Sukabumi,Puskesmas,Gedong Panjang,Jl. Rh.Didi Sukardi No.224 ,-6.94441,106.931531
Jawa Barat,Kota Sukabumi,Puskesmas,Pabuaran,Jl. Pabuaran Sukabumi,-7.186216,106.79374
Jawa Barat,Kota Sukabumi,Puskesmas,Sukabumi,Jl. Ra.Kosasih No.147,-6.920289,106.92744
Jawa Barat,Kota Sukabumi,Puskesmas,Baros,Jl. Raya Baros Km 5 Sukabumi,-6.95259,106.933634
Jawa Barat,Kota Sukabumi,Puskesmas,Lembursitu,Jl. Pelabuhan Ii Km 06 Lemburs,-6.960865,106.891963
Jawa Barat,Kota Sukabumi,Puskesmas,Cibeureum Hilir,Jl. Ciandam No 198,-6.934967,106.94463
Jawa Barat,Kota Sukabumi,Puskesmas,Cikundul,Jl. Merdeka 291 Sukabumi,-6.963505,106.933688
Jawa Barat,Kota Sukabumi,Puskesmas,Sukakarya,Jl. Sukakarya No. 66  Sukabumi,-6.922448,106.9
Jawa Barat,Kota Sukabumi,Puskesmas,Karang Tengah,Jl.Tanjung Sari No.14 ,-7.203541,106.861533
Jawa Barat,Kota Sukabumi,Puskesmas,Limus Nunggal,Jl. Raya Limus Nunggal Sukabum,-6.916857,106.9
Jawa Barat,Kota Sukabumi,Dokter Gigi,drg. ALI SUNDIHARJA,Jl. Nyomplong No. 1/17 ,-6.923558,106.922339
Jawa Barat,Kota Sukabumi,Klinik Utama,dr. INDRA BUDI HARYADI,Pcp2 Jl. Anggrek No. 10,-6.919487,106.9561
Jawa Barat,Kota Sukabumi,Klinik Utama,dr. H. DJUWARTO SLAMET,Jl. Bale Desa No. 04,-6.920914,106.92913
Jawa Barat,Kota Sukabumi,Klinik Utama,dr. MUHAMMAD YUSUF GINANJAR,Jl. Merdeka Pangkalan Raya,-6.96069,106.9
Jawa Barat,Kota Sukabumi,Klinik Utama,"Munifah, Dr.",Jl. Raya Baros No 105 Sudajaya,-6.952452,106.933398
Jawa Barat,Kota Sukabumi,Klinik Pratama,Sikes Satrad 216 Cibalimbing,Komplkes Tni Angkatan Udara Sa,-7.366747,106.4831
Jawa Barat,Kota Sukabumi,Klinik Pratama,Satkes Setukpa,Jl. Aminta'Azmali Trip No. 59 ,-6.914937,106.923
Jawa Barat,Kota Sukabumi,Klinik Pratama,Rumkitban 03.08.01,Jl. Pgri No. 8,-6.921458,106.929519
Jawa Barat,Kota Sukabumi,Klinik Pratama,Polres Sukabumi Kota,Jl. Kh. A. Sanusi Asrama Polis,-6.920138,106.92
Jawa Barat,Kota Sukabumi,Klinik Pratama,Bp Yurista Berkah Abadi,Jl. NYOMPLONG NO.54,-6.924738,106.921554
Jawa Barat,Kota Sukabumi,Klinik Pratama,Klinik Pratama 3 R,Jl. Raya R.A Kosasih No. 376/0,-6.919487,106.955
Jawa Barat,Kota Sukabumi,Klinik Pratama,Klinik Jalur Farma,Jl. Pelabuhan Ii No. 463,-6.946933,106.9169
Jawa Barat,Kota Sukabumi,Klinik Pratama,Klinik Bahagia,Jl. Pasundan No. 93,-6.923102,106.921966
Jawa Barat,Kota Sukabumi,Klinik Pratama,Klinik Kimia Farma 8,Jl. Veteran Ii No. 2,-6.919933,106.928499
Jawa Barat,Kota Sukabumi,Klinik Pratama,Balai Pengobatan KLINIK BSMI,"Jl. Palabuhan Ii Km.5,5 No.19",-6.953196,106.911573
Jawa Barat,Kota Sukabumi,Klinik Pratama,Klinik Gmc Kota,Jl.Bhayangkara No.130 Ruko No.,-6.987089,106.562
Jawa Barat,Kota Sukabumi,Apotek,IFRS R. Syamsudin Sh,Jl. Rsud Syamsudin No 1,-6.915542,106.934893
Jawa Barat,Kota Sukabumi,Apotek,Apotik KIMIA FARMA,Jl. Veteran No.2,-6.919453,106.927683
Jawa Barat,Kota Sukabumi,Apotek,Apotek Kimia Farma 221,Jend. Sudirman,-6.919565,106.917483
Jawa Barat,Kota Bandung,Rumah Sakit,RS. Advent,Jl.Cihampelas No 161,-6.891865,107.6
Jawa Barat,Kota Bandung,Rumah Sakit,RS Rajawali,Jl. Rajawali Barat No. 38,-6.912688,107.573828
Jawa Barat,Kota Bandung,Rumah Sakit,RS Sariningsih,Jl. Laks Re Martadinata No 9,-6.90655,107.611937
Jawa Barat,Kota Bandung,Rumah Sakit,RS Bungsu,Jl. Veteran No 6,-6.918587,107.614168
Jawa Barat,Kota Bandung,Rumah Sakit,Rsgm Unpad,Jl. Sekeloa Selatan I,-6.890555,107.619878
Jawa Barat,Kota Bandung,Rumah Sakit,Hermina Arcamanik,Jalan Ah Nasution No. 50,-6.904956,107.667522
Jawa Barat,Kota Bandung,Rumah Sakit,Hermina Pasteur,Jalan Dr Djunjunan No 107,-6.896127,107.5897
Jawa Barat,Kota Bandung,Rumah Sakit,RSKIA Humana Prima,Jl Rancabolang No 21,-6.940899,107.664518
Jawa Barat,Kota Bandung,Rumah Sakit,RS Santo Borromeus,Jl. Ir. H. Juanda No. 100,-6.894165,107.613734
Jawa Barat,Kota Bandung,Rumah Sakit,RS Santosa Kopo,Jl.Kh.Wahid Hasyim No. 461-463,-6.951906,107.586541
Jawa Barat,Kota Bandung,Rumah Sakit,RS Melinda 2,Jl Cipto No.01,-6.906127,107.598341
Jawa Barat,Kota Bandung,Rumah Sakit,RSKIA Harapan Bunda,Jl. Pluto Raya Blok C,-6.949497,107.66
Jawa Barat,Kota Bandung,Rumah Sakit,RS. Muhammadyah,Jl. Kh Ahmad Dahlan No 53,-6.933547,107.62355
Jawa Barat,Kota Bandung,Rumah Sakit,RS Al Islam,Jl. Soekarno Hatta No. 644,-6.939924,107.66963
Jawa Barat,Kota Bandung,Rumah Sakit,Rsp Rotinsulu,Jl. Bukit Jarian No. 40,-6.878201,107.6
Jawa Barat,Kota Bandung,Rumah Sakit,RS. Kebonjati,Jl. Kebonjati No. 152,-6.915946,107.597159
Jawa Barat,Kota Bandung,Rumah Sakit,RS. Immanuel,Jl. Kopo No. 161,-6.935807,107.596791
Jawa Barat,Kota Bandung,Rumah Sakit,RS Santo Yusup,Jl. Cikutra No. 7,-6.906686,107.643761
Jawa Barat,Kota Bandung,Rumah Sakit,RSUD Kota Bandung,Jl. Rumah Sakit No. 22,-6.915601,107.699555
Jawa Barat,Kota Bandung,Rumah Sakit,Rsm. Cicendo,Jl. Cicendo No 4,-6.910122,107.6
Jawa Barat,Kota Bandung,Rumah Sakit,RS. Hasan Sadikin,Jl. Pasteur No 38,-6.896789,107.597334
Jawa Barat,Kota Bandung,Rumah Sakit,RS. Tni Salamun,Jl. Ciumbuleuit No.203,-6.864549,107.6
Jawa Barat,Kota Bandung,Rumah Sakit,RS Bhayangkara Sartika Asih,Jl. Moh Toha No 369 Bandung,-6.956251,107.6135
Jawa Barat,Kota Bandung,Rumah Sakit,RS. Khusus Gigi & Mulut,Jl R.E. Martadinata No 45 Band,-6.914811,107.6
Jawa Barat,Kota Bandung,Rumah Sakit,RSKIA Kota Bandung,Jl. Astanaanyar No. 224,-6.928576,107.6
Jawa Barat,Kota Bandung,Rumah Sakit,RS. Pindad,Jl. Gatot Subroto No 517 Bandu,-6.940176,107.647496
Jawa Barat,Kota Bandung,Puskesmas,Rusunawa,Jl Cingised Komp. Rumah Susun,-6.929105,107.679856
Jawa Barat,Kota Bandung,Puskesmas,Cempaka Arum,Jl. Utsman Bin Affan,-6.95762,107.7
Jawa Barat,Kota Bandung,Puskesmas,Sarijadi,Jl. Sari Asih No. 76,-6.877831,107.577529
Jawa Barat,Kota Bandung,Puskesmas,Sukajadi,Jl. Sukagalih No.26,-6.89224,107.592326
Jawa Barat,Kota Bandung,Puskesmas,Cipaku,Jl. Cipaku Indah Iv No. 17A,-6.860964,107.6
Jawa Barat,Kota Bandung,Puskesmas,Sekeloa,Jl. Tb. Ismail Bawah No. 4,-6.8851,107.619776
Jawa Barat,Kota Bandung,Puskesmas,Babakan Sari,Jl. Babakan Sari No. 183,-6.939335,107.74867
Jawa Barat,Kota Bandung,Puskesmas,Babakan Surabaya,Jl. Atlas Vii No. 25,-6.915667,107.646381
Jawa Barat,Kota Bandung,Puskesmas,Ahmad Yani,Jl. Cianjur No. 34,-6.916658,107.631546
Jawa Barat,Kota Bandung,Puskesmas,Ibrahim Adji,Jl. Ibrahim Adjie No. 88,-6.918961,107.644
Jawa Barat,Kota Bandung,Puskesmas,Moh. Ramdan,Jl. M. Ramdan No. 108,-6.937136,107.6
Jawa Barat,Kota Bandung,Puskesmas,Pelindung Hewan,Jl. Puskesmas No 6,-6.939399,107.6
Jawa Barat,Kota Bandung,Puskesmas,Cetarip,Jl.Cetarip Barat No.3,-6.93915,107.58517
Jawa Barat,Kota Bandung,Puskesmas,Sukapakir,Jl. Pagarsih Gg. Pa Oyon,-6.923015,107.584518
Jawa Barat,Kota Bandung,Puskesmas,Sukahaji,Jl. H. Zakaria Belakang No 24,-6.927272,107.5838
Jawa Barat,Kota Bandung,Puskesmas,Cibuntu,Jl. Syah Bandar 1,-6.925635,107.574644
Jawa Barat,Kota Bandung,Puskesmas,Cijerah,Jl. Mekar Hegar 1 No. 1,-6.924282,107.699849
Jawa Barat,Kota Bandung,Puskesmas,Pamulang,Jl. Raya Cikadut No. 1,-6.894878,107.67
Jawa Barat,Kota Bandung,Puskesmas,Antapani,Jl. Majalaya 2 No. 31,-6.893291,107.585
Jawa Barat,Kota Bandung,Puskesmas,Jajaway,Jl.Pratista Timur Viii No.43 B,-6.925972,107.663318
Jawa Barat,Kota Bandung,Puskesmas,Arcamanik,Jl. Olah Raga No. 7,-6.917982,107.671
Jawa Barat,Kota Bandung,Puskesmas,Ujungberung Indah,Komp Ujungberung Indah Blok 18,-6.885218,107.61913
Jawa Barat,Kota Bandung,Puskesmas,Cipadung,Jl. Cigagak,-6.941507,107.668139
Jawa Barat,Kota Bandung,Puskesmas,Panyileukan,Jl. Raya Panyileukan Blok A4,-6.820492,107.61
Jawa Barat,Kota Bandung,Puskesmas,Panghegar,Jl. Teratai Mekar 2,-6.920548,107.7
Jawa Barat,Kota Bandung,Puskesmas,Sekejati,Jl. Yupiter Tengah Iv B2 No 10,-6.946823,107.659625
Jawa Barat,Kota Bandung,Puskesmas,Riung Bandung,Jl. Riung Purna Xi No 2 ,-6.949811,107.683225
Jawa Barat,Kota Bandung,Dokter Praktik Perorangan,Klinik Utama Jiwa Nur Ilahi,Jl. Pertamina No. 12,-6.932919,107.723
Jawa Barat,Kota Bandung,Dokter Praktik Perorangan,Klinik Utama Perisai Husada,Jl. Halmahera No 8,-6.906517,107.616245
Jawa Barat,Kota Bandung,Dokter Praktik Perorangan,Klinik Utama Medika Antapani,Jl. Purwakarta No. 3,-6.91369,107.651796
Jawa Barat,Kota Bandung,Dokter Praktik Perorangan,KLinik Utama Monalisa,Jl Mochamad Ramdhan No32,-6.934102,107.613371
Jawa Barat,Kota Bandung,Dokter Praktik Perorangan,KU Mata Bandung Eye Center,Jl. Sumatra No 22,-6.914931,107.613886
Jawa Barat,Kota Bandung,Dokter Praktik Perorangan,Klinik Utama Al-Islam,jl. Awibitung No. 29-31,-6.90932,107.638564
Jawa Barat,Kota Bandung,Dokter Praktik Perorangan,Balai Kesehatan Paru Masyaraka,Jl Cibadak No 214,-6.920961,107.596984
Jawa Barat,Kota Bandung,Dokter Praktik Perorangan,Klinik Utama Jiwa Grha Atma,Jl. Re.Martadinata 11,-6.906649,107.61
Jawa Barat,Kota Bandung,Dokter Gigi,drg. Agus Nurjanto,Jln Katamso No. 9 Bandung,-6.90517,107.631
Jawa Barat,Kota Bandung,Klinik Utama,dr. ELIZABETH TANUWIJAYA (JST),Jl Jend Achmad Yani No. 387,-6.91134,107.6382
Jawa Barat,Kota Bandung,Klinik Utama,dr. SRI WAHJUDIATI,Jl Ibrahim Adjie No. 304,-6.914237,107.644
Jawa Barat,Kota Bandung,Klinik Utama,dr. Rd Moch Dindin S,Jl. Katamso No. 9,-6.90517,107.631
Jawa Barat,Kota Bandung,Klinik Utama,dr. Tenti Rumni Astari,Jl. Golf Raya No 3,-6.9163,107.68991
Jawa Barat,Kota Bandung,Klinik Utama,dr. Aulia Fachrani,Jl.Terusan Kiaracondong No 135,-6.9527,107.64
Jawa Barat,Kota Bandung,Klinik Utama,dr. Rinaldy Tedja Kusuma,Jl. Gn Batu Kom.Ciptagraha A17,-6.88879,107.56248
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Pratama Terpadu Husein,Abd. Saleh No.1/ Lmu. Nurtanio,-6.907657,107.582157
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Ambalat Sesko TNI,Jl Martanegara 11,-6.933705,107.63
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Secapa,Jalan Hegarmanah No. 152,-6.87188,107.6
Jawa Barat,Kota Bandung,Klinik Pratama,Lanal Bandung,Jl. Aria Jipang No. 8,-6.900154,107.616
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Pratama Seno Medika,Jl Jend A. Yani No 675-677,-6.907145,107.645861
Jawa Barat,Kota Bandung,Klinik Pratama,Yakes Telkom Bubat,Jalan Buah Batu No. 33 Bandung,-6.931534,107.6153
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Pertamina Bandung,Jl Wirayuda No.1 Bandung,-6.89891,107.61833
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Pratama Surya Sumirat,Jl Surya Kencana No. 2,-6.89434,107.61438
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Pratama Pangestu 2,Jl Rancasawo No 130,-6.96015,107.67143
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik YRAP Melong Asih,Jalan Melong Asih No 2,-6.92022,107.5695
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Pratama Sehat Mandiri,Jl. Abdurachman Saleh No. 23,-6.90754,107.58478
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Pratama Bina Medika,Jalan Tamansari No 31,-6.89947,107.6
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Kimia Farma Plant,Jl. Pajajaran No. 29-31,-6.90711,107.6
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Kimia Farma Supratman,Jl. Supratman No. 72,-6.90439,107.62857
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik YRAP Tubagus Ismail,Jalan Tubagus Ismail No. 51A,-6.88518,107.617
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Pratama Kimia Farma BKR,Jl. Bkr No. 87,-6.93806,107.61468
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Unpad - Kimia Farma,Jl. Ir H. Djuanda No. 248,-6.88277,107.61522
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Komunitas Sehat,Jl.Desa Cipadung No.1 Cipadung,-6.92125,107.72
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Pratama Diamond Medika,Jl. Batununggal Indah Ii No 53,-6.95667,107.624
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Pratama YRAP Gerlong,Jalan Gegerkalong Hilir No. 70,-6.86957,107.58934
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Pratama Caringin,Jl. Babakan Ciparay No. 249,-6.93967,107.58298
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Pratama Adiva,Jl. Pagarsih No. 294,-6.92296,107.582
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Pratama Riung Bandung,Jl. Riung Hegar Raya No 8,-6.94242,107.67875
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Medika Parakansaat,Parakansaat Paradise Rgncy R-3,-6.927196,107.66757
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Pratama Pradana,Jl. Aditya No 6 Taman Cipadung,-6.93845,107.7
Jawa Barat,Kota Bandung,Klinik Pratama,Nuhato Antapani,Jl. Cibodas Raya No. 42 ,-6.92439,107.66521
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Pratama Asryfa II,Jl. Raya Cimindi No. 242,-6.890275,107.557
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Kiara Husada,Jl. Ters.Ibrahim Adjie No.25,-6.908295,107.625971
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Medika Antapani,Jl. Purwakarta No. 1 Antapani,-6.913903,107.652
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Pratama UPT Kes UNPAD,Jl. Dipati Ukur No. 46 Bandung,-6.890803,107.616965
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Mitra Medika,Jl Pinguin Raya No.2 A Komp. D,-6.908715,107.574476
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Dahlia,Jl Anggrek No 25,-6.91245,107.628959
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Pratama Hikmah II,Jl. Ibrahim Aji No. 91,-6.932221,107.642731
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik An Nur,Jl. Setiabudi No.63,-6.872726,107.594619
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Pratama Hikmah,Jl. Pesantren 8A Sukamiskin,-6.905222,107.677174
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Sehati,Jl. Ah Nasution No. 928 Kav.O,-6.911068,107.613487
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Ujungberung,Jl Rumah Sakit No 5,-6.92524,107.69565
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Monalisa Medical Centre,Jl Kopo N0. 206 - 208 ,-6.907319,107.583787
Jawa Barat,Kota Bandung,Klinik Pratama,Klinik Sehat Margasari,Jalan Terusan Ciwastra No 229 ,-6.957427,107.66
Jawa Barat,Kota Bandung,Apotek,Apotek Medika Antapani,Jl. Purwakarta N0. 03,-6.917305,107.657381
Jawa Barat,Kota Bandung,Apotek,Apotik Nusa Indah,Jl Dipati Ukur No 76 Bandung,6.889609,107.616237
Jawa Barat,Kota Bandung,Apotek,If Rs Salamun,Jl. Ciumbuleuit No.203,-6.889609,107.616237
Jawa Barat,Kota Bandung,Apotek,If Rsud Kota Bandung,Jalan Rumah Sakit No.,-6.915622,107.698697
Jawa Barat,Kota Bandung,Apotek,IF Klinik Utama Grha Atma,Jl. Re.Martadinata 11,-6.906649,107.61
Jawa Barat,Kota Bandung,Apotek,IF RS Hermina Pasteur,Jl. Djundjunan No. 107,-6.895726,107.588741
Jawa Barat,Kota Bandung,Apotek,IF KLinik Utama Perisai Husada,JL. Halmahera No 8,-6.906517,107.616245
Jawa Barat,Kota Bandung,Apotek,Apotek Kimia Farma No. 14,Jl. Cihampelas No 7,-6.89502,107.6
Jawa Barat,Kota Bandung,Apotek,IF RS Santosa Kopo,Jl. K.H. Wahid Hasim Kopo No 4,-6.951906,107.586541
Jawa Barat,Kota Bandung,Apotek,IF RS Advent,Jalan Cihampelas No. 161 ,-6.891865,107.6
Jawa Barat,Kota Bandung,Apotek,Apotek Kimia Farma 381 Kopo,Jl Kopo Cirangrang No. 638,-6.954459,107.584
Jawa Barat,Kota Bandung,Apotek,Apotek Kimia Farma No.43,Jl. Buah Batu No.259,-6.945878,107.631499
Jawa Barat,Kota Bandung,Apotek,IF RS Kebonjati,Jl Kebonjati No.152,-6.915946,107.597159
Jawa Barat,Kota Bandung,Apotek,Apotek UNPAD Kimia Farma,Jl. Ir. H. Juanda No.248,-6.88277,107.61522
Jawa Barat,Kota Bandung,Apotek,Apotek Kimia Farma 11,Jl. Supratman No.72,-6.90779,107.63176
Jawa Barat,Kota Bandung,Apotek,Apotek Kimia Farma No. 498,Jl. AH Nasution No. 126B,-6.90499,107.67745
Jawa Barat,Kota Bandung,Apotek,Apotek Kimia Farma Cijerah,Jl. Melong Asih No. 67,-6.92167,107.56459
Jawa Barat,Kota Bandung,Apotek,Apotek 7 Menit Sarijadi,Jl. Sari Asih Blok 3 No.18,-6.875847,107.577662
Jawa Barat,Kota Bandung,Apotek,Apotek 7 Menit Cipamokolan,Jl. Cipamokolan No 18A ,-6.939826,107.676921
Jawa Barat,Kota Bandung,Apotek,Apotek Netral Farma,Jl. Rumah Sakit No 60-62,-6.918452,107.698244
Jawa Barat,Kota Bandung,Apotek,Apotek MAMA,Jl. Sukamaju No.44,-6.886944,107.596431
Jawa Barat,Kota Bandung,Apotek,Instalasi Farmasi Rs. Al Islam,Jl. Soekarno Hatta No. 644,-6.94855,107.613482
Jawa Barat,Kota Bandung,Apotek,Instalasi Farmasi Rs. Santosa,Jl Kebon Jati No 38,-6.951906,107.586541
Jawa Barat,Kota Cirebon,Rumah Sakit,RS Budi Luhur,Jl Pramuka / Kebon Pelok,-6.752597,108.54991
Jawa Barat,Kota Cirebon,Rumah Sakit,RS Putera Bahagia,Jl Ciremai Raya No 114,-6.746638,108.562728
Jawa Barat,Kota Cirebon,Rumah Sakit,RS PELABUHAN cirebon,Jl Sisingamangaraja No 45,-6.71508,108.565921
Jawa Barat,Kota Cirebon,Rumah Sakit,RSU Medimas,Jl. Evakuasi No.116,-6.743111,108.539484
Jawa Barat,Kota Cirebon,Rumah Sakit,RS Muhammadiyah Kodya Cirebon,Jl. Dr. W Sudirohusodo No. 79,-6.706109,108.55
Jawa Barat,Kota Cirebon,Puskesmas,Pulasaren,Jl Pekawatan,-6.725192,108.5671
Jawa Barat,Kota Cirebon,Puskesmas,Kejaksan,Jl Siliwangi Gg Cempaka No 06,-6.707277,108.558814
Jawa Barat,Kota Cirebon,Puskesmas,Jalan Kembang,Jl Kembang No 28,-6.710527,108.553474
Jawa Barat,Kota Cirebon,Puskesmas,Nelayan,Jl Kapten Samadikun,-6.700291,108.56
Jawa Barat,Kota Cirebon,Puskesmas,Kesambi,Jl Sudarsono No 04,-6.732442,108.554792
Jawa Barat,Kota Cirebon,Puskesmas,Gunungsari,Jl Tentara Pelajar No 75,-6.71463,108.553272
Jawa Barat,Kota Cirebon,Puskesmas,Sunyaragi,Jl Evakuasi No 01,-6.741753,108.541812
Jawa Barat,Kota Cirebon,Puskesmas,Majasem,Jl Perjuangan,-6.742906,108.522932
Jawa Barat,Kota Cirebon,Puskesmas,Drajat,Jl Lapang Bola Blok V/9,-6.74808,108.5369
Jawa Barat,Kota Cirebon,Puskesmas,Jagasatru,Jl Kesambi Dalam No 6,-6.729127,108.559481
Jawa Barat,Kota Cirebon,Puskesmas,Astanagarib,Jl Astanagarib No 1A,-6.72267,108.565948
Jawa Barat,Kota Cirebon,Puskesmas,Pekalangan,Jl Pekalangan Gg Madrais No 40,-6.715526,108.563973
Jawa Barat,Kota Cirebon,Puskesmas,Kesunean,Jl Kesunean No 41,-6.724062,108.573631
Jawa Barat,Kota Cirebon,Puskesmas,Pegambiran,Jl Buyut  Gambir Baru No 4,-6.722116,108.57
Jawa Barat,Kota Cirebon,Puskesmas,Pesisir,Jl Kapten Samadikun Gg Cermin ,-6.700976,108.56
Jawa Barat,Kota Cirebon,Puskesmas,Cangkol,Jl Yos Sudarso Gg Borsumei 9,-6.724993,108.574372
Jawa Barat,Kota Cirebon,Puskesmas,Pamitran,Jl Ks Tubun No 56,-6.714449,108.558749
Jawa Barat,Kota Cirebon,Puskesmas,Kalitanjung,Jl Kalitanjung No 20,-6.744642,108.541863
Jawa Barat,Kota Cirebon,Puskesmas,Larangan,Jl Ciremai Raya No 37,-6.746727,108.563226
Jawa Barat,Kota Cirebon,Puskesmas,Perumnas Utara,Jl Elang Raya No 01,-6.737033,108.562
Jawa Barat,Kota Cirebon,Puskesmas,Sitopeng,Jl.Sekarsari No 1 Argasunya,-6.758048,108.54578
Jawa Barat,Kota Cirebon,Puskesmas,Kalijaga Permai,Jl Mangga Raya I No 2,-6.757381,108.55945
Jawa Barat,Kota Cirebon,Dokter Praktik Perorangan,Klinik Indera,Jl Sutomo No 35A,-6.724371,108.553556
Jawa Barat,Kota Cirebon,Dokter Praktik Perorangan,Balai Kes Paru Masyarakat,Jl Ksatria No 95 Cirebon,-6.724687,108.5569
Jawa Barat,Kota Cirebon,Dokter Gigi,"Hilda Dahriana Syafei, Drg",Siliwangi No 119,-6.707273,108.558649
Jawa Barat,Kota Cirebon,Dokter Gigi,"Nofi Maryanti, Drg",Jl. Ciremai Raya No 59 Cirebon,-6.715671,108.556575
Jawa Barat,Kota Cirebon,Dokter Gigi,"Yono Soepriyono, Drg",Elang Raya 82 Perumnas Utara,-6.73773,108.562836
Jawa Barat,Kota Cirebon,Dokter Gigi,Drg Syafiga,Jl. Kalitanjung No 17,-6.744782,108.54
